PSEUDO R2,BIAS,MAE,RMAE,CommonPartOfCommuters,sha,year,path
0.9881477842794655,3071.340071516401,17865.23052668395,0.1072322740203405,0.9468735578370778,0cd33f0525888e5505417beba81c058db6fec6eb,130,../Modelling_and_results/Neural_network/GeoDS_mobility_predictions/gcp_full_GeoDS_prediction_2023-10-11_21_49_52.csv
0.9681984806507259,10873.881433210106,14407.903262250886,0.1466458359210722,0.9305218639313724,0cd33f0525888e5505417beba81c058db6fec6eb,140,../Modelling_and_results/Neural_network/GeoDS_mobility_predictions/gcp_full_GeoDS_prediction_2023-10-11_21_49_52.csv
0.8290252120262439,-46082.97586805071,46863.84515631756,0.3317410824426512,0.801802039141211,0cd33f0525888e5505417beba81c058db6fec6eb,50,../Modelling_and_results/Random_forest/Results/RF_GeoDS_limited_lags_prediction_2023-10-10_19-33.csv
0.9787815003727683,1656.0530489718356,8985.753469863032,0.12454635037817298,0.9384334121321279,0cd33f0525888e5505417beba81c058db6fec6eb,60,../Modelling_and_results/Random_forest/Results/RF_GeoDS_limited_lags_prediction_2023-10-10_19-33.csv
0.956494145289485,452.7913827068682,16135.042394260929,0.16271959464888663,0.9188255376238236,0cd33f0525888e5505417beba81c058db6fec6eb,150,../Modelling_and_results/Random_forest/Results/RF_GeoDS_limited_lags_prediction_2023-10-10_19-33.csv
0.9193017591866961,-8003.814269390974,8477.238841723181,0.17933824607751023,0.9020372087754744,0cd33f0525888e5505417beba81c058db6fec6eb,70,../Modelling_and_results/Random_forest/Results/RF_GeoDS_limited_lags_prediction_2023-10-10_19-33.csv
0.9920353283245452,-1080.2935821285516,6186.546179675653,0.0757773963777667,0.9618589561771713,0cd33f0525888e5505417beba81c058db6fec6eb,80,../Modelling_and_results/Random_forest/Results/RF_GeoDS_limited_lags_prediction_2023-10-10_19-33.csv
0.98606946698815,4159.073448381198,6786.156832995185,0.11814526975828833,0.942991319205631,0cd33f0525888e5505417beba81c058db6fec6eb,90,../Modelling_and_results/Random_forest/Results/RF_GeoDS_limited_lags_prediction_2023-10-10_19-33.csv
0.9921948197977233,-487.64013776909013,5039.408316075492,0.0838500131869337,0.9579042155163718,0cd33f0525888e5505417beba81c058db6fec6eb,100,../Modelling_and_results/Random_forest/Results/RF_GeoDS_limited_lags_prediction_2023-10-10_19-33.csv
0.9332507553508808,-2045.6746966360151,11246.53757346788,0.14993479472071022,0.923996207343914,0cd33f0525888e5505417beba81c058db6fec6eb,110,../Modelling_and_results/Random_forest/Results/RF_GeoDS_limited_lags_prediction_2023-10-10_19-33.csv
0.9561294197511693,-1558.1542037794836,12161.681046753827,0.12098098514014344,0.93903704206386,0cd33f0525888e5505417beba81c058db6fec6eb,120,../Modelling_and_results/Random_forest/Results/RF_GeoDS_limited_lags_prediction_2023-10-10_19-33.csv
0.988389581606137,4952.7150217612825,15105.161862700124,0.09066554464905122,0.9553311767152803,0cd33f0525888e5505417beba81c058db6fec6eb,130,../Modelling_and_results/Random_forest/Results/RF_GeoDS_limited_lags_prediction_2023-10-10_19-33.csv
0.9722644410825817,13360.105792794315,14767.68407520416,0.15030773988472038,0.9296305883500002,0cd33f0525888e5505417beba81c058db6fec6eb,140,../Modelling_and_results/Random_forest/Results/RF_GeoDS_limited_lags_prediction_2023-10-10_19-33.csv
0.8308242520014774,-46921.97962511327,47361.06879026203,0.3352608428462332,0.7989858999581749,0cd33f0525888e5505417beba81c058db6fec6eb,50,../Modelling_and_results/Random_forest/Results/RF_GeoDS_limited_prediction_2023-10-11_22-00.csv
0.9698422152162696,6136.528614963275,10667.626092431745,0.14785781754054692,0.9290868463530021,0cd33f0525888e5505417beba81c058db6fec6eb,60,../Modelling_and_results/Random_forest/Results/RF_GeoDS_limited_prediction_2023-10-11_22-00.csv
0.9545787963626807,-117.36834351246573,16465.331984802637,0.1660505179260892,0.9169255758084304,0cd33f0525888e5505417beba81c058db6fec6eb,150,../Modelling_and_results/Random_forest/Results/RF_GeoDS_limited_prediction_2023-10-11_22-00.csv
0.9714183418017831,-5441.731234056101,6109.1207032546035,0.12924007597912415,0.9314332141406264,0cd33f0525888e5505417beba81c058db6fec6eb,70,../Modelling_and_results/Random_forest/Results/RF_GeoDS_limited_prediction_2023-10-11_22-00.csv
0.9913430838873261,-1205.4853128624434,6685.805026606529,0.0818926882450249,0.9587491072122384,0cd33f0525888e5505417beba81c058db6fec6eb,80,../Modelling_and_results/Random_forest/Results/RF_GeoDS_limited_prediction_2023-10-11_22-00.csv
0.985820855282993,3654.9128338337005,6523.033444224092,0.11356435827759166,0.9449686729550432,0cd33f0525888e5505417beba81c058db6fec6eb,90,../Modelling_and_results/Random_forest/Results/RF_GeoDS_limited_prediction_2023-10-11_22-00.csv
0.9906261169586862,-287.594255989081,5194.1212074907035,0.08642425944198945,0.9566842320895975,0cd33f0525888e5505417beba81c058db6fec6eb,100,../Modelling_and_results/Random_forest/Results/RF_GeoDS_limited_prediction_2023-10-11_22-00.csv
0.9339667802812397,-3663.14315459055,11206.046385527594,0.14939498076355537,0.9234329055111329,0cd33f0525888e5505417beba81c058db6fec6eb,110,../Modelling_and_results/Random_forest/Results/RF_GeoDS_limited_prediction_2023-10-11_22-00.csv
0.9558399772689226,-1934.1611077857578,13200.787073264113,0.13131771986201227,0.9337033500161934,0cd33f0525888e5505417beba81c058db6fec6eb,120,../Modelling_and_results/Random_forest/Results/RF_GeoDS_limited_prediction_2023-10-11_22-00.csv
0.9871587687829911,13.732071083843012,15920.277174573399,0.09555810219822013,0.9522229178865861,0cd33f0525888e5505417beba81c058db6fec6eb,130,../Modelling_and_results/Random_forest/Results/RF_GeoDS_limited_prediction_2023-10-11_22-00.csv
0.9710405130668764,12796.169040208682,14767.131597173555,0.15030211667909832,0.9294436210135684,0cd33f0525888e5505417beba81c058db6fec6eb,140,../Modelling_and_results/Random_forest/Results/RF_GeoDS_limited_prediction_2023-10-11_22-00.csv
