iso_o,iso_d,contig,comlang_off,comlang_ethno,colony,comcol,curcol,col45,smctry,dist,distcap,distw,distwces
ISR,NAM,0,1,1,0,0,0,0,0,6366.603,6366.603,6302.927413834763,6289.313020373225
ISR,NCL,0,0,1,0,0,0,0,0,15167.583,15167.583,15117.085743125916,15116.57908433337
ISR,NER,0,0,1,0,0,0,0,0,3912.4705,3912.4705,3633.689837404251,3608.5069744390394
ISR,NFK,0,1,1,0,0,0,0,0,15571.013,15571.013,15564.277507030487,15564.257013795312
ISR,NGA,0,1,1,0,1,0,0,0,4321.359,3818.6382,4034.106605312729,4003.242388528998
ISR,NIC,0,0,0,0,0,0,0,0,12068.343,12068.343,12058.876125701903,12058.512280050008
ISR,NIU,0,1,1,0,0,0,0,0,17171.11,17171.11,17165.091467459108,17165.053240272246
ISR,NLD,0,0,0,0,0,0,0,0,3296.2825,3296.2825,3281.057843780899,3280.206968935044
ISR,NOR,0,0,0,0,0,0,0,0,3567.6653,3567.6653,3675.7571041748047,3667.0822277033135
ISR,NPL,0,0,0,0,0,0,0,0,4858.2505,4858.2505,4800.238191772461,4792.4016692031155
ISR,NRU,0,1,1,0,1,0,0,0,13911.839,13911.839,13902.789356341553,13902.743169775298
ISR,NZL,0,1,1,0,0,0,0,0,16325.425,16325.425,16307.561489170837,16306.304923991911
ISR,OMN,0,0,1,0,0,0,0,0,2523.5054,2523.5054,2442.159314256668,2438.1947592827073
ISR,PAK,0,1,1,0,1,0,0,0,3570.0815,3570.0815,3451.0820487644196,3438.894345415414
ISR,PAL,1,0,1,0,1,0,0,0,68.90157,68.90157,72.66324066447913,33.25694272465239
ISR,PAN,0,0,0,0,0,0,0,0,11703.095,11703.095,11778.66334420166,11777.603459386955
ISR,PCN,0,1,1,0,1,0,0,0,18362.178,18362.178,,
ISR,PER,0,0,0,0,0,0,0,0,12775.544,12775.544,12692.16368178482,12689.489625249933
ISR,PHL,0,1,1,0,0,0,0,0,8808.466,8808.466,8940.913707095337,8932.48928617926
ISR,PLW,0,1,1,0,0,0,0,0,10489.468,10489.468,10477.717806680297,10477.67473536387
ISR,PNG,0,1,1,0,0,0,0,0,12679.024,12679.024,12549.869206839752,12543.488296181806
ISR,POL,0,0,0,0,0,0,0,0,2505.6816,2505.6816,2539.2732706087113,2530.113423329799
ISR,PRI,0,1,1,0,0,0,0,0,9914.473,9914.473,9946.061612065887,9945.905170791495
ISR,PRK,0,0,0,0,0,0,0,0,7922.3735,7922.3735,7945.693283229446,7944.846218694245
ISR,PRT,0,0,0,0,0,0,0,0,4011.5593,4011.5593,4040.681711635971,4034.601081580701
ISR,PRY,0,0,0,0,0,0,0,0,11688.327,11688.327,11641.589014031219,11640.685509503373
ISR,PYF,0,0,1,0,0,0,0,0,18356.828,18356.828,18351.901596640015,18351.69654409275
ISR,QAT,0,0,1,0,1,0,0,0,1802.4883,1802.4883,1777.8523094441414,1777.5150027635902
ISR,REU,0,0,1,0,0,0,0,0,6292.491,6292.491,6303.7604198402405,6303.480433825424
ISR,ROM,0,0,0,0,0,0,0,0,1564.9727,1564.9727,1708.8725168744086,1694.8410671092677
ISR,RUS,0,0,1,0,0,0,0,0,2643.989,2643.989,3071.7685856649396,2846.153434258546
ISR,RWA,0,1,1,0,0,0,0,0,3818.3635,3818.3635,3823.187368001175,3822.4975429224723
ISR,SAU,0,0,1,0,0,0,0,0,1435.5574,1435.5574,1304.677093301773,1210.280619275552
ISR,SDN,0,0,1,0,1,0,0,0,1853.9899,1853.9899,1962.2008461873054,1923.4390641262491
ISR,SEN,0,0,1,0,0,0,0,0,5617.4985,5617.4985,5583.391159622192,5582.36010493382
ISR,SGP,0,1,1,0,1,0,0,0,7978.045,7978.045,7963.22725819931,7963.186461178998
ISR,SHN,0,1,1,0,1,0,0,0,6866.2144,6866.2144,7132.993210335922,7074.282884539886
ISR,SLB,0,1,0,0,1,0,0,0,13876.128,13876.128,13831.878592852783,13830.67745265699
ISR,SLE,0,1,1,0,1,0,0,0,5599.1025,5599.1025,5553.060866495513,5551.832497872874
ISR,SLV,0,0,0,0,0,0,0,0,12189.144,12189.144,12197.665592099762,12197.576671988381
ISR,SMR,0,0,0,0,0,0,0,0,2345.7915,2345.7915,2360.947011653328,2360.618774975128
ISR,SOM,0,1,0,0,1,0,0,0,3523.6484,3523.6484,3331.5755194114686,3288.7491410831904
ISR,SPM,0,0,1,0,0,0,0,0,7552.736,7552.736,7561.621349063492,7561.512504150675
ISR,STP,0,0,0,0,0,0,0,0,4612.685,4612.685,4606.209108751297,4605.86767979328
ISR,SUR,0,0,0,0,0,0,0,0,9670.544,9670.544,9640.529624969482,9561.16845359743
ISR,SVK,0,0,0,0,0,0,0,0,2322.5193,2322.5193,2280.10138185215,2277.913607788564
ISR,SVN,0,0,0,0,0,0,0,0,2330.303,2330.303,2331.483611769676,2330.7641637453917
ISR,SWE,0,0,0,0,0,0,0,0,3277.2256,3277.2256,3315.602288081932,3310.846500471719
ISR,SWZ,0,1,0,0,1,0,0,0,6513.1465,6513.1465,6518.592411429215,6518.184847094198
ISR,SYC,0,1,1,0,1,0,0,0,4636.903,4636.903,4627.328408704758,4627.062517566652
ISR,SYR,1,0,1,0,0,0,0,0,214.21933,214.21933,402.1939378858089,327.51899238189964
ISR,TCA,0,1,1,0,1,0,0,0,10154.916,10154.916,10175.761831716156,10175.695375882513
ISR,TCD,0,0,1,0,0,0,0,0,3000.8767,3000.8767,3009.5557275806427,2997.1249558805353
ISR,TGO,0,0,1,0,0,0,0,0,4509.8755,4509.8755,4452.688903163909,4450.553456594933
ISR,THA,0,0,0,0,0,0,0,0,6937.4155,6937.4155,6935.571855222321,6933.794570762312
ISR,TJK,0,0,0,0,0,0,0,0,3159.1174,3159.1174,3177.064124403763,3175.7001151468926
ISR,TKL,0,1,1,0,0,0,0,0,16263.713,16263.713,16310.211864042663,16309.903987428457
ISR,TKM,0,0,0,0,0,0,0,0,2242.474,2242.474,2332.2642337537764,2306.9534708953615
ISR,TMP,0,0,0,0,0,0,0,0,10598.315,10598.315,10598.483928336334,10598.310793156696
ISR,TON,0,1,0,0,1,0,0,0,16824.133,16824.133,16809.99788525543,16809.926878958824
ISR,TTO,0,1,1,0,1,0,0,0,9973.1045,9973.1045,9988.22958900528,9988.150642403203
ISR,TUN,0,0,1,0,0,0,0,0,2307.2021,2307.2021,2312.8502261535646,2311.802104252094
ISR,TUR,0,0,0,0,0,0,0,0,1123.0077,890.14594,941.7721636637688,888.9599299608641
ISR,TUV,0,0,0,0,1,0,0,0,15523.692,15523.692,15409.26346974945,15407.36006129978
ISR,TWN,0,0,0,0,0,0,0,0,8283.7295,8283.7295,8269.790399555968,8269.67898812466
ISR,TZA,0,1,0,0,1,0,0,0,4359.8857,4258.8164,4257.111210220718,4244.963866070557
ISR,UGA,0,1,1,0,1,0,0,0,3541.1958,3541.1958,3499.3351483558654,3495.4454843023314
ISR,UKR,0,0,0,0,0,0,0,0,2070.605,2070.605,1889.6661197154044,1867.4923997726903
ISR,URY,0,0,0,0,0,0,0,0,12062.756,12062.756,12040.681846858215,12040.096555304308
ISR,USA,0,1,1,0,0,0,0,0,9119.813,9450.717,10516.264686727905,10381.751140627803
ISR,UZB,0,0,0,0,0,0,0,0,3216.1917,3216.1917,3127.062053528786,3101.7678440571017
ISR,VCT,0,1,1,0,1,0,0,0,9793.275,9793.275,9807.579782850647,9807.540377002639
ISR,VEN,0,0,0,0,0,0,0,0,10472.246,10472.246,10595.441099964142,10590.148153599
ISR,VGB,0,1,1,0,1,0,0,0,9780.551,9780.551,9793.027448916626,9792.978482980643
ISR,VNM,0,0,0,0,0,0,0,0,7064.045,7064.045,7498.690790596771,7488.620933451138
ISR,VUT,0,1,1,0,1,0,0,0,15121.951,15121.951,15040.25359004898,15039.398217213933
ISR,WLF,0,0,1,0,0,0,0,0,16251.729,16251.729,16244.342809378051,16244.301775448532
ISR,WSM,0,1,1,0,0,0,0,0,15219.561,15219.561,16641.017971975707,16640.939032121474
ISR,YEM,0,0,1,0,1,0,0,0,2089.8032,2089.8032,2180.0051429395676,2172.58036453539
ISR,YUG,0,0,0,0,0,0,0,0,1881.0018,1881.0018,1833.1061056049346,1827.2475401702188
ISR,ZAF,0,1,1,0,0,0,0,0,7543.5073,6472.01,6863.579487234497,6840.013621663177
ISR,ZAR,0,0,1,0,0,0,0,0,4543.2163,4543.2163,4470.165748671341,4437.982117739881
ISR,ZMB,0,1,1,0,1,0,0,0,5337.4956,5337.4956,5191.184514275741,5183.240946980776
ISR,ZWE,0,1,1,0,1,0,0,0,5569.81,5569.81,5658.0661444694515,5655.104268689592
ITA,ABW,0,0,0,0,0,0,0,0,8480.133,8480.133,8427.789411345673,8422.342546461923
ITA,AFG,0,0,0,0,0,0,0,0,4935.9937,4935.9937,4878.285429458237,4866.2999441853
ITA,AGO,0,0,0,0,0,0,0,0,5645.243,5645.243,5850.537906338501,5827.607244413187
ITA,AIA,0,0,0,0,0,0,0,0,7496.8745,7496.8745,7451.880771649551,7445.7020036653175
ITA,ALB,0,0,0,0,0,0,0,0,611.7626,611.7626,722.9528244365692,638.08798140589
ITA,AND,0,0,0,0,0,0,0,0,909.03,909.03,898.0082068029403,850.495086355477
ITA,ANT,0,0,0,0,0,0,0,0,8416.242,8416.242,8244.537924806213,8227.021877491927
ITA,ARE,0,0,0,0,0,0,0,0,4303.976,4303.976,4399.974125158691,4386.3186784162945
ITA,ARG,0,0,0,0,0,0,0,0,11173.557,11173.557,11214.01020098114,11205.742208883334
ITA,ARM,0,0,0,0,0,0,0,0,2677.6697,2677.6697,2729.9208523994444,2717.3410769573566
ITA,ATG,0,0,0,0,0,0,0,0,7470.406,7470.406,7433.3973462680815,7427.480060336874
ITA,AUS,0,0,0,0,0,0,0,0,16333.254,16232.273,15855.406951605224,15799.780870603412
ITA,AUT,1,0,0,0,0,0,0,0,767.4132,767.4132,700.9222210023403,618.7314651259383
ITA,AZE,0,0,0,0,0,0,0,0,3113.8784,3113.8784,3071.184073790169,3056.8085007390914
ITA,BDI,0,0,0,0,0,0,0,0,5315.705,5315.705,5421.155917772293,5402.023901720822
ITA,BEL,0,0,0,0,0,0,0,0,1174.9037,1174.9037,1087.7019349898337,995.9626111887208
ITA,BEN,0,0,0,0,0,0,0,0,4070.7178,4053.5388,4012.743544391632,3991.030101452647
ITA,BFA,0,0,0,0,0,0,0,0,3564.484,3564.484,3673.8342029611586,3660.3839743776953
ITA,BGD,0,0,0,0,0,0,0,0,7311.5137,7311.5137,7350.538820695496,7345.459332401869
ITA,BGR,0,0,0,0,0,0,0,0,893.0574,893.0574,1098.4446742732048,1051.0162927037331
ITA,BHR,0,0,0,0,0,0,0,0,3883.804,3883.804,3949.3377051403045,3933.4397442556833
ITA,BHS,0,0,0,0,0,0,0,0,8174.0215,8174.0215,8100.109867639922,8091.525553895429
ITA,BIH,0,0,0,0,0,0,0,0,531.74567,531.74567,601.3461596272468,563.7900335838807
ITA,BLR,0,0,0,0,0,0,0,0,1732.9213,1732.9213,1720.1153016373635,1694.3726589099815
ITA,BLZ,0,0,0,0,0,0,0,0,9645.203,9645.203,9528.03424842453,9520.408377362366
ITA,BMU,0,0,0,0,0,0,0,0,6714.033,6714.033,6638.8163250064845,6628.721580623232
ITA,BOL,0,0,0,0,0,0,0,0,10488.251,10457.174,10372.888214388275,10368.68523015675
ITA,BRA,0,0,0,0,0,0,0,0,9482.516,8913.18,8940.465192317199,8855.037949947302
ITA,BRB,0,0,0,0,0,0,0,0,7572.592,7572.592,7534.349661519241,7529.481925745716
ITA,BRN,0,0,0,0,0,0,0,0,10673.06,10673.06,10681.160058308411,10678.78557288975
ITA,BTN,0,0,0,0,0,0,0,0,7009.5166,7009.5166,7062.265026617431,7058.487028722187
ITA,BWA,0,0,0,0,0,0,0,0,7543.876,7543.876,7495.779840057373,7478.945416592381
ITA,CAF,0,0,0,0,0,0,0,0,4217.791,4217.791,4251.325013521195,4226.580761151112
ITA,CAN,0,0,0,0,0,0,0,0,7089.1978,6737.8257,7269.7828263210295,7159.588995484077
ITA,CCK,0,0,0,0,0,0,0,0,10481.122,10481.122,,
ITA,CHE,1,1,1,0,0,0,0,0,692.6592,692.6592,609.6787777233839,438.95395839358537
ITA,CHL,0,0,0,0,0,0,0,0,11923.973,11923.973,11936.184865169525,11921.899837198123
ITA,CHN,0,0,0,0,0,0,0,0,8134.695,8134.695,8466.92558554306,8444.154705798583
ITA,CIV,0,0,0,0,0,0,0,0,4386.7725,4278.8643,4402.102587460327,4391.152568017442
ITA,CMR,0,0,0,0,0,0,0,0,4234.2114,4234.2114,4104.968883040237,4061.056877251665
ITA,COG,0,0,0,0,0,0,0,0,5140.2173,5140.2173,5216.103334793472,5196.918769666425
ITA,COK,0,0,0,0,0,0,0,0,17620.408,17620.408,17470.03247832184,17461.591934378474
ITA,COL,0,0,0,0,0,0,0,0,9471.443,9471.443,9314.873124789428,9304.50874848751
ITA,COM,0,0,0,0,0,0,0,0,6740.3486,6740.3486,6882.044084326553,6866.489979690475
ITA,CPV,0,0,0,0,0,0,0,0,4571.382,4571.382,4559.374859201431,4555.74188736117
ITA,CRI,0,0,0,0,0,0,0,0,9813.549,9813.549,9760.437061215209,9754.483480146535
ITA,CUB,0,0,0,0,0,0,0,0,8710.583,8710.583,8515.877173540497,8505.566158510761
ITA,CXR,0,0,0,0,0,0,0,0,11053.249,11053.249,,
ITA,CYM,0,0,0,0,0,0,0,0,8907.6875,8907.6875,8841.640271183014,8834.26551405031
ITA,CYP,0,0,0,0,0,0,0,0,1957.8396,1957.8396,2041.7512161400794,2008.8252151251797
ITA,CZE,0,0,0,0,0,0,0,0,926.5591,926.5591,896.5692837912559,840.2826426245641
ITA,DEU,0,0,0,0,0,0,0,0,1146.0232,1187.299,1013.8259054598332,889.9425472950949
ITA,DJI,0,0,0,0,0,0,0,0,4495.3164,4495.3164,4589.497777167892,4568.516846496717
ITA,DMA,0,0,0,0,0,0,0,0,7562.121,7562.121,7514.407666815949,7508.948298962369
ITA,DNK,0,0,0,0,0,0,0,0,1534.0857,1534.0857,1475.937115805912,1425.478953295079
ITA,DOM,0,0,0,0,0,0,0,0,8029.474,8029.474,7984.013063534546,7977.166542885372
ITA,DZA,0,0,0,0,0,0,0,0,991.1346,991.1346,1114.7094056766987,1059.6583836393634
ITA,ECU,0,0,0,0,0,0,0,0,10117.127,10117.127,10243.792413294983,10238.298847575003
ITA,EGY,0,0,0,0,0,0,0,0,2133.6116,2133.6116,2214.0214359194756,2165.335079223227
ITA,ERI,0,0,0,0,0,0,0,0,3888.7288,3888.7288,4037.1920505695343,4008.1947137575594
ITA,ESH,0,0,0,0,0,0,0,0,2850.4258,2850.4258,2940.559657472801,2927.044120626421
ITA,ESP,0,0,0,0,0,0,0,0,1366.7605,1366.7605,1325.8265832846641,1219.2447091834847
ITA,EST,0,0,0,0,0,0,0,0,2126.4355,2126.4355,2071.118355089569,2049.6414392297415
ITA,ETH,0,0,0,0,0,0,0,0,4472.6606,4472.6606,4544.531899232483,4516.627571983348
ITA,FIN,0,0,0,0,0,0,0,0,2203.1577,2203.1577,2246.060954958725,2215.2487266754874
ITA,FJI,0,0,0,0,0,0,0,0,17071.742,17071.742,16964.838324111937,16962.85141844398
ITA,FLK,0,0,0,0,0,0,0,0,12425.368,12425.368,12462.738967831421,12460.488841891123
ITA,FRA,1,0,0,0,0,0,0,0,1109.901,1109.901,891.5286086199284,712.8497006355658
ITA,FRO,0,0,0,0,0,0,0,0,2579.003,2579.003,2486.8565867225648,2447.899288537901
ITA,FSM,0,0,0,0,0,0,0,0,13583.05,13583.05,13189.09002532196,13173.952941062507
ITA,GAB,0,0,0,0,0,0,0,0,4629.2793,4629.2793,4769.17835921669,4751.502978730467
ITA,GBR,0,0,0,0,0,0,0,0,1438.4252,1438.4252,1487.0061916424752,1399.1296515208885
ITA,GEO,0,0,0,0,0,0,0,0,2665.3594,2665.3594,2619.16787227726,2602.7992507118493
ITA,GHA,0,0,0,0,0,0,0,0,4236.6016,4236.6016,4236.314944042587,4219.618904451947
ITA,GIB,0,0,0,0,0,0,0,0,1667.0819,1667.0819,1684.169000025463,1673.6874067362517
ITA,GIN,0,0,0,0,0,0,0,0,4537.205,4537.205,4392.501240322113,4384.640072889163
ITA,GLP,0,0,0,0,0,0,0,0,7541.6772,7541.6772,7467.916144928741,7462.23640068027
ITA,GMB,0,0,0,0,0,0,0,0,4231.4565,4231.4565,4253.969482682419,4249.936909631396
ITA,GNB,0,0,0,0,0,0,0,0,4314.739,4314.739,4344.41196587944,4340.377349667107
ITA,GNQ,0,0,0,0,0,0,0,0,4260.1753,4260.1753,4463.376882635879,4444.584523048009
ITA,GRC,0,0,0,0,0,0,0,0,1050.4105,1050.4105,1112.7244039515972,1038.995757909516
ITA,GRD,0,0,0,0,0,0,0,0,7822.3193,7822.3193,7775.71382536087,7770.869137277753
ITA,GRL,0,0,0,0,0,0,0,0,4686.165,4686.165,4569.26254735794,4532.958557068403
ITA,GTM,0,0,0,0,0,0,0,0,9976.035,9976.035,9916.834397633362,9909.647494266374
ITA,GUF,0,0,0,0,0,0,0,0,7580.47,7580.47,7599.172902009964,7595.439665809392
ITA,GUY,0,0,0,0,0,0,0,0,7916.6953,7916.6953,7900.9616446846,7897.111476925602
ITA,HKG,0,0,0,0,0,0,0,0,9289.38,9289.38,9284.440703386688,9282.730291257161
ITA,HND,0,0,0,0,0,0,0,0,9759.432,9759.432,9647.835283655548,9640.58014241473
ITA,HRV,0,0,0,0,0,0,0,0,517.05566,517.05566,551.0996060693502,489.4434025859259
ITA,HTI,0,0,0,0,0,0,0,0,8234.053,8234.053,8173.420756118011,8166.409251632452
ITA,HUN,0,0,0,0,0,0,0,0,811.40826,811.40826,830.8419262776374,794.9296558099501
ITA,IDN,0,0,0,0,0,0,0,0,10823.777,10823.777,10902.429010476684,10869.40243276199
ITA,IND,0,0,0,0,0,0,0,0,5922.222,5922.222,6388.82597453804,6352.287897157522
ITA,IRL,0,0,0,0,0,0,0,0,1887.7334,1887.7334,1821.601439103794,1766.6807671584313
ITA,IRN,0,0,0,0,0,0,0,0,3417.937,3417.937,3536.2234415037155,3490.7872929134173
ITA,IRQ,0,0,0,0,0,0,0,0,2952.0378,2952.0378,3040.5891593999863,3012.1437440740024
ITA,ISL,0,0,0,0,0,0,0,0,3307.9775,3307.9775,3202.1629678014756,3170.531257161041
ITA,ISR,0,0,0,0,0,0,0,0,2250.5298,2250.5298,2346.5162113500596,2314.3834566223472
ITA,ITA,0,0,0,0,0,0,0,0,206.46666,206.46666,407.5188886882067,168.06357656080002
ITA,JAM,0,0,0,0,0,0,0,0,8637.783,8637.783,8588.233939833832,8581.247090788487
ITA,JOR,0,0,0,0,0,0,0,0,2349.2378,2349.2378,2428.644242880249,2398.3886853577787
ITA,JPN,0,0,0,0,0,0,0,0,9869.275,9869.275,9710.689466918944,9706.069477772211
ITA,KAZ,0,0,0,0,0,0,0,0,5149.272,4504.5737,4602.727956328201,4513.481131500718
ITA,KEN,0,0,0,0,0,0,0,0,5392.6943,5392.6943,5510.543267805099,5484.392504167458
ITA,KGZ,0,0,0,0,0,0,0,0,4985.3877,4985.3877,4998.975857339096,4994.234616906413
ITA,KHM,0,0,0,0,0,0,0,0,9357.015,9357.015,9334.450248484802,9330.514672549409
ITA,KIR,0,0,0,0,0,0,0,0,14838.898,14838.898,14806.63864550476,14801.623100349174
ITA,KNA,0,0,0,0,0,0,0,0,7532.995,7532.995,7422.204649543381,7393.764325238891
ITA,KOR,0,0,0,0,0,0,0,0,8982.659,8982.659,9047.517050713348,9043.907403289351
ITA,KWT,0,0,0,0,0,0,0,0,3471.3716,3471.3716,3544.482022201538,3527.6706827054563
ITA,LAO,0,0,0,0,0,0,0,0,8703.752,8703.752,8810.065592037201,8800.151656745471
ITA,LBN,0,0,0,0,0,0,0,0,2199.8875,2199.8875,2282.785177398109,2253.5526136385997
ITA,LBR,0,0,0,0,0,0,0,0,4575.671,4575.671,4614.912615986252,4608.359189968911
ITA,LBY,0,0,0,1,0,0,0,0,1019.8413,1019.8413,1278.8920110898493,1168.3071901275468
ITA,LCA,0,0,0,0,0,0,0,0,7620.192,7620.192,7583.403948719025,7578.263927639107
ITA,LKA,0,0,0,0,0,0,0,0,7635.4937,7635.4937,7673.559961978912,7665.624790686971
ITA,LSO,0,0,0,0,0,0,0,0,8072.6055,8072.6055,8180.854903913116,8169.014947583548
ITA,LTU,0,0,0,0,0,0,0,0,1706.0505,1706.0505,1662.5257877250672,1640.2294517443556
ITA,LUX,0,0,0,0,0,0,0,0,989.5763,989.5763,902.2116830370426,794.3608618622799
ITA,LVA,0,0,0,0,0,0,0,0,1869.574,1869.574,1819.582195614338,1797.1877348840098
ITA,MAC,0,0,0,0,0,0,0,0,9244.462,9244.462,,
ITA,MAR,0,0,0,0,0,0,0,0,1903.561,1903.561,1953.8214762115479,1927.298915560301
ITA,MDA,0,0,0,0,0,0,0,0,1413.8274,1413.8274,1445.5414316679,1433.0052449722216
ITA,MDG,0,0,0,0,0,0,0,0,7660.201,7660.201,7786.976997717285,7767.77492684975
ITA,MDV,0,0,0,0,0,0,0,0,7330.8125,7330.8125,7428.448004722213,7415.686666683975
ITA,MEX,0,0,0,0,0,0,0,0,10254.866,10254.866,10108.348673149872,10095.176058774854
ITA,MHL,0,0,0,0,0,0,0,0,14161.741,14161.741,13998.399029365539,13994.495754675976
ITA,MKD,0,0,0,0,0,0,0,0,742.09955,742.09955,839.4187707537651,782.7570353689991
ITA,MLI,0,0,0,0,0,0,0,0,3809.006,3809.006,3779.565984632492,3763.0039837604386
ITA,MLT,0,0,0,0,0,0,0,0,688.7803,688.7803,802.1906793936491,631.7762867095367
ITA,MMR,0,0,0,0,0,0,0,0,8264.19,8264.19,8200.993180617523,8192.522354384908
ITA,MNG,0,0,0,0,0,0,0,0,6987.7725,6987.7725,6898.865580126953,6882.7036689579645
ITA,MNP,0,0,0,0,0,0,0,0,12075.494,12075.494,12047.371040214539,12046.029053516448
ITA,MOZ,0,0,0,0,0,0,0,0,7829.499,7829.499,7477.237130427169,7438.716038031814
ITA,MRT,0,0,0,0,0,0,0,0,3774.4111,3774.4111,3736.0915748786924,3724.352613526288
ITA,MSR,0,0,0,0,0,0,0,0,7532.4785,7532.4785,,
ITA,MTQ,0,0,0,0,0,0,0,0,7586.923,7586.923,7539.4428642108915,7534.16783169522
ITA,MUS,0,0,0,0,0,0,0,0,8313.152,8313.152,8414.89849745636,8402.919325248451
ITA,MWI,0,0,0,0,0,0,0,0,6589.733,6589.733,6756.171364697647,6736.043628496983
ITA,MYS,0,0,0,0,0,0,0,0,9717.922,9717.922,9907.099060849,9887.720104065673
ITA,NAM,0,0,0,0,0,0,0,0,7188.8765,7188.8765,7217.005166617584,7194.574476029597
ITA,NCL,0,0,0,0,0,0,0,0,16771.445,16771.445,16691.374431529235,16690.137295963337
ITA,NER,0,0,0,0,0,0,0,0,3311.9873,3311.9873,3268.809934085083,3239.8718239454
ITA,NFK,0,0,0,0,0,0,0,0,17405.588,17405.588,17389.93716843872,17389.13172799581
ITA,NGA,0,0,0,0,0,0,0,0,4043.533,3677.1926,3917.50718348999,3879.466194710282
ITA,NIC,0,0,0,0,0,0,0,0,9834.672,9834.672,9747.508110129547,9740.765135966307
ITA,NIU,0,0,0,0,0,0,0,0,17478.559,17478.559,17387.341185038757,17383.420699846312
ITA,NLD,0,0,0,0,0,0,0,0,1297.6946,1297.6946,1174.9206921282769,1092.6139854909482
ITA,NOR,0,0,0,0,0,0,0,0,2010.6777,2010.6777,2003.5878727065085,1939.106570052436
ITA,NPL,0,0,0,0,0,0,0,0,6640.4966,6640.4966,6632.005113039017,6622.931017984451
ITA,NRU,0,0,0,0,0,0,0,0,14765.399,14765.399,14711.585729971313,14709.85890652382
ITA,NZL,0,0,0,0,0,0,0,0,18572.148,18572.148,18460.904193510436,18458.479380342418
ITA,OMN,0,0,0,0,0,0,0,0,4702.7925,4702.7925,4714.417448935699,4699.565730675383
ITA,PAK,0,0,0,0,0,0,0,0,5300.7383,5300.7383,5407.024313537216,5398.300136350414
ITA,PAL,0,0,0,0,0,0,0,0,2261.774,2261.774,2361.0352719457624,2328.4439459639293
ITA,PAN,0,0,0,0,0,0,0,0,9517.763,9517.763,9522.212224565887,9515.616535021027
ITA,PCN,0,0,0,0,0,0,0,0,16130.834,16130.834,,
ITA,PER,0,0,0,0,0,0,0,0,10875.482,10875.482,10745.806729102325,10739.911475445708
ITA,PHL,0,0,0,0,0,0,0,0,10397.979,10397.979,10559.378277208709,10549.157903571962
ITA,PLW,0,0,0,0,0,0,0,0,11999.444,11999.444,11990.960024051667,11989.76909749421
ITA,PNG,0,0,0,0,0,0,0,0,14329.81,14329.81,14153.793045714569,14147.532603946938
ITA,POL,0,0,0,0,0,0,0,0,1319.4788,1319.4788,1196.8219615746498,1151.225953040209
ITA,PRI,0,0,0,0,0,0,0,0,7733.891,7733.891,7701.720219548034,7695.1862193472025
ITA,PRK,0,0,0,0,0,0,0,0,8788.533,8788.533,8759.33946692276,8757.010819748499
ITA,PRT,0,0,0,0,0,0,0,0,1864.0406,1864.0406,1853.643088373375,1818.2753508404521
ITA,PRY,0,0,0,0,0,0,0,0,10376.261,10376.261,10344.673982798768,10342.553996585524
ITA,PYF,0,0,0,0,0,0,0,0,16831.695,16831.695,16732.174076194762,16726.052826194973
ITA,QAT,0,0,0,0,0,0,0,0,4019.459,4019.459,4078.1367504148484,4062.5524945354314
ITA,REU,0,0,0,0,0,0,0,0,8265.165,8265.165,8379.941294937897,8367.741260031053
ITA,ROM,0,0,0,0,0,0,0,0,1139.5591,1139.5591,1171.5016578662396,1135.9147923217415
ITA,RUS,0,0,0,0,0,0,0,0,2383.1707,2383.1707,3101.44545058918,2798.5837456132454
ITA,RWA,0,0,0,0,0,0,0,0,5188.542,5188.542,5288.956328113174,5269.26185986392
ITA,SAU,0,0,0,0,0,0,0,0,3684.742,3684.742,3586.059593833542,3539.0629194774265
ITA,SDN,0,0,0,0,0,0,0,0,3503.6077,3503.6077,3675.418722918701,3637.7584566822916
ITA,SEN,0,0,0,0,0,0,0,0,4179.284,4179.284,4183.5252764701845,4178.882969627613
ITA,SGP,0,0,0,0,0,0,0,0,10033.403,10033.403,10070.958416087342,10067.262262605607
ITA,SHN,0,0,0,0,0,0,0,0,6699.593,6699.593,6929.1446495018,6838.064520547984
ITA,SLB,0,0,0,0,0,0,0,0,15224.338,15224.338,15156.840997863768,15155.081436481001
ITA,SLE,0,0,0,0,0,0,0,0,4494.866,4494.866,4513.313244806671,4508.024538828184
ITA,SLV,0,0,0,0,0,0,0,0,9943.909,9943.909,9871.203292352295,9864.415057366483
ITA,SMR,1,1,1,0,0,0,0,0,230.01964,230.01964,327.94795311119555,249.35363417323214
ITA,SOM,0,0,0,1,0,0,1,0,5515.176,5515.176,5433.283116462326,5396.542256931627
ITA,SPM,0,0,0,0,0,0,0,0,5322.2393,5322.2393,5239.72580886116,5223.719224755949
ITA,STP,0,0,0,0,0,0,0,0,4675.544,4675.544,4744.748184069824,4730.735191533469
ITA,SUR,0,0,0,0,0,0,0,0,7744.406,7744.406,7714.71631893158,7706.851578703632
ITA,SVK,0,0,0,0,0,0,0,0,789.46313,789.46313,906.8877419686318,863.0096946555162
ITA,SVN,1,0,0,0,0,0,0,0,492.34265,492.34265,529.2260370991826,425.5930601961472
ITA,SWE,0,0,0,0,0,0,0,0,1980.1221,1980.1221,1833.4314798710823,1772.384258419519
ITA,SWZ,0,0,0,0,0,0,0,0,7830.9214,7830.9214,7947.527816718292,7935.001696510208
ITA,SYC,0,0,0,0,0,0,0,0,6758.052,6758.052,6849.657148969269,6835.796188158484
